id_reverberation_post;author;text;date_reverberation;favourites;retweets;local;sentiment
1414228138570174465;lucasteske;@roziscoding @_fguisso Não são sensiveis? Acho que você não viu a LGPD xD - São sensíveis sim, https://t.co/8YmwbmBqRg;2021-07-11;0;0;São Paulo, Brasil;-1
1414225732646187009;GarciaImoveis;RT @casacivilbr: #GovernoDigital 📲👨‍👩‍👧‍👦 | As milhares de soluções disponíveis digitalmente têm facilitado a vida dos brasileiros. São div…;2021-07-11;0;22;Rio de Janeiro, Brazil;-1
1414220930545508360;clodoaldocoimb1;RT @casacivilbr: #GovernoDigital 📲👨‍👩‍👧‍👦 | As milhares de soluções disponíveis digitalmente têm facilitado a vida dos brasileiros. São div…;2021-07-11;0;22;Castanhal, Brasil;-1
1414220150384037888;simidao82;@ducavendish @Daniel_Dac @rvitoria Dezenas de estatais que não precisam passar pelo congresso, basta o PR assinar…… https://t.co/yJnKWtObGd;2021-07-11;1;0;;-1
1414212104844890127;DigitalGovBr;RT @casacivilbr: #GovernoDigital 📲👨‍👩‍👧‍👦 | As milhares de soluções disponíveis digitalmente têm facilitado a vida dos brasileiros. São div…;2021-07-11;0;22;Brasília, DF, Brasil;-1
1414204976830816261;MariaEl80946871;RT @casacivilbr: #GovernoDigital 📲👨‍👩‍👧‍👦 | As milhares de soluções disponíveis digitalmente têm facilitado a vida dos brasileiros. São div…;2021-07-11;0;22;;-1
1414201248253886464;leandro2404;RT @casacivilbr: #GovernoDigital 📲👨‍👩‍👧‍👦 | As milhares de soluções disponíveis digitalmente têm facilitado a vida dos brasileiros. São div…;2021-07-11;0;22;;-1
1414195796115922945;ColellaRicardo;RT @casacivilbr: #GovernoDigital 📲👨‍👩‍👧‍👦 | As milhares de soluções disponíveis digitalmente têm facilitado a vida dos brasileiros. São div…;2021-07-11;0;22;Limeira,  SP - Brasil;-1
1414182362921984001;newton_albuquer;RT @casacivilbr: #GovernoDigital 📲👨‍👩‍👧‍👦 | As milhares de soluções disponíveis digitalmente têm facilitado a vida dos brasileiros. São div…;2021-07-11;0;22;Brusque, Brasil;-1
1414181561042448385;Shirley30596395;RT @casacivilbr: #GovernoDigital 📲👨‍👩‍👧‍👦 | As milhares de soluções disponíveis digitalmente têm facilitado a vida dos brasileiros. São div…;2021-07-11;0;22;🌎;-1
1414178472222728192;marcospiccilli1;RT @casacivilbr: #GovernoDigital 📲👨‍👩‍👧‍👦 | As milhares de soluções disponíveis digitalmente têm facilitado a vida dos brasileiros. São div…;2021-07-11;0;22;Itajubá, Brasil;-1
1414177653150650374;casacivilbr;#GovernoDigital 📲👨‍👩‍👧‍👦 | As milhares de soluções disponíveis digitalmente têm facilitado a vida dos brasileiros.… https://t.co/lry91Fj1VU;2021-07-11;69;22;Brasília;-1
1414080068704522249;c4v4leiroDeJedi;"RT @RafaelFontana: HUAWEl ganha contrato milionário do governo SEM LICITAÇÃO

Empresa chinesa acusada de ESPIONAGEM irá operar no SERPRO, o…";2021-07-11;0;380;;-1
1413961494207807489;TakatoDuda;"O menininho da Serpro chegando em mim e no Gabriel falando 
- cade aquela digaça 
Foi a coisa mais fofa e engraçada… https://t.co/FM5u4X5NtU";2021-07-10;0;0;Rio Verde, Brasil;-1
1413945256240992256;SeixasRaul1;RT @meusespectros: Contudo, a América Latina, e principalmente o Brasil, vai em sentido contrário. Por aqui, a desestatização de serviços p…;2021-07-10;0;1;;-1
1413941809248616457;meusespectros;Contudo, a América Latina, e principalmente o Brasil, vai em sentido contrário. Por aqui, a desestatização de servi… https://t.co/5HZPWzYYpX;2021-07-10;1;1;;-1
1413905467269599240;laoalexlux;RT @SalveSeusDados: #Serpro e #Dataprev continuam salvando os dados dos brasileiros enquanto estudos sobre privatizações das empresas estão…;2021-07-10;0;12;Brasil;-1
1413890849579151365;sindpdce;Afirmação é do presidente do Serpro, Gileno Barreto, que coordenou debate sobre LGPD como garantidora da segurança… https://t.co/Df1fKRGThH;2021-07-10;0;0;Fortaleza, CE;-1
1413874778675552259;samujacintho;#Serpro e #Dataprev continuam salvando os dados dos brasileiros enquanto estudos sobre privatizações das empresas e… https://t.co/CsZzd3vIZF;2021-07-10;1;0;Natal, Brasil;-1
1413856896457523201;nunesfs;@SERPRO Estou tentando há horas preencher o formulário para renovacão de passaporte. Que absurdo, um servico essenc… https://t.co/AK1ZgUGVNW;2021-07-10;0;0;Denmark;-1
1413819841748905986;_victorguedes;E sabe pq não é reconhecido? Pq pra ser reconhecido pelas autoridades certificadoras, a entidade emissora do certif… https://t.co/mdDJNYNvD1;2021-07-10;0;0;;-1
1413818665410117634;_victorguedes;brasil: o país em que o órgão público responsável por guardar os dados de todos os brasileiros, o SERPRO, não possu… https://t.co/GUNVZkvduz;2021-07-10;0;0;;-1
1413770319660212225;GilVicente;@saritacoelho @marcelvanhattem Se o presidente provas a fraude, eu passo a concordar com ele, mas por enquanto são… https://t.co/CkfSQ0uypS;2021-07-10;0;0;;-1
1413699228212285441;BeatrizGntr;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-10;0;16;;-1
1413642874340708352;SobrosaDF;RT @SalveSeusDados: #Serpro e #Dataprev continuam salvando os dados dos brasileiros enquanto estudos sobre privatizações das empresas estão…;2021-07-09;0;12;Brasília, Brasil;-1
1413632844593864707;ieltongoncalves;RT @SalveSeusDados: #Serpro e #Dataprev continuam salvando os dados dos brasileiros enquanto estudos sobre privatizações das empresas estão…;2021-07-09;0;12;Fortaleza, Brasil;-1
1413594778449682433;IvanFerreiraRi1;@ANEEL_govbr @ccee_oficial @jairbolsonaro @casacivilbr @Minas_Energia @EPE_Brasil @MinLuizRamos @MInfraestrutura… https://t.co/7TEnRJ2gfU;2021-07-09;0;0;;-1
1413594080240705537;efochesa;RT @SalveSeusDados: #Serpro e #Dataprev continuam salvando os dados dos brasileiros enquanto estudos sobre privatizações das empresas estão…;2021-07-09;0;12;Porto Alegre, RS;-1
1413593930650767360;IvanFerreiraRi1;@ANEEL_govbr @ccee_oficial @jairbolsonaro @casacivilbr @Minas_Energia @EPE_Brasil @MinLuizRamos @MInfraestrutura… https://t.co/EWCyabBJQJ;2021-07-09;0;0;;-1
1413592760981073921;ferraz_antonio;RT @SalveSeusDados: #Serpro e #Dataprev continuam salvando os dados dos brasileiros enquanto estudos sobre privatizações das empresas estão…;2021-07-09;0;12;;-1
1413592502918131718;sindppdrs;RT @SalveSeusDados: #Serpro e #Dataprev continuam salvando os dados dos brasileiros enquanto estudos sobre privatizações das empresas estão…;2021-07-09;0;12;Porto Alegre (RS);-1
1413591814225997830;SalveSeusDados;#Serpro e #Dataprev continuam salvando os dados dos brasileiros enquanto estudos sobre privatizações das empresas e… https://t.co/VLlRcsKs0U;2021-07-09;25;12;;-1
1413589169385971719;IvanFerreiraRi1;@ANEEL_govbr @ccee_oficial @jairbolsonaro @casacivilbr @Minas_Energia @EPE_Brasil @MinLuizRamos @MInfraestrutura… https://t.co/EX5BsChtVS;2021-07-09;0;0;;-1
1413588398099648512;IvanFerreiraRi1;@ANEEL_govbr @ccee_oficial @jairbolsonaro @casacivilbr @Minas_Energia @EPE_Brasil @MinLuizRamos @MInfraestrutura… https://t.co/9ZVJ1MpOMj;2021-07-09;0;0;;-1
1413587273812172808;IvanFerreiraRi1;@ANEEL_govbr @ccee_oficial @jairbolsonaro @casacivilbr @Minas_Energia @EPE_Brasil @MinLuizRamos @MInfraestrutura… https://t.co/OulpeqebKq;2021-07-09;0;0;;-1
1413585778563813386;IvanFerreiraRi1;@ANEEL_govbr @ccee_oficial @jairbolsonaro @casacivilbr @Minas_Energia @EPE_Brasil @MinLuizRamos @MInfraestrutura… https://t.co/sKFpfNtycO;2021-07-09;0;0;;-1
1413543926385029121;luckdf;RT @SERPRO: Como principal referência na Lei Geral de Proteção de Dados no país, o #Serpro realizou na última terça-feira, dia 6, o Webinar…;2021-07-09;0;1;Brasília-DF;-1
1413531896693366788;Rodrigo07054298;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-09;0;14;;-1
1413521185783091202;2020_gpc;@DigitalGovBr @sebrae @MinEconomia @SERPRO Uhuuuuuuuuuul!!! que baita notícia!!!;2021-07-09;1;0;;-1
1413483082414321666;SERPRO;Como principal referência na Lei Geral de Proteção de Dados no país, o #Serpro realizou na última terça-feira, dia… https://t.co/SXzkvGrt15;2021-07-09;3;1;Brasil;-1
1413460921641574409;_lang_;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-09;0;14;Porto Alegre, RS, Brasil;-1
1413455086177591301;CarlosRenatoRi5;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-09;0;14;;-1
1413440071680749571;joaolce;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-09;0;16;Brasília - DF, Brazil;-1
1413349533560496129;fla_junior82;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-09;0;16;;-1
1413324716220338183;fabianbecker;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-09;0;14;Porto Alegre;-1
1413293594174234625;clemilsondias;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-09;0;14;Viamão - RS;-1
1413291423106052117;marceloxogum;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-09;0;16;Here and no where;-1
1413291334107009026;marceloxogum;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-09;0;14;Here and no where;-1
1413281498556469251;SeixasRaul1;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-08;0;14;;-1
1413281035647963138;SeixasRaul1;RT @congressoemfoco: #CampahaSalveseusDados | A privatização da Dataprev e do Serpro, além de todos os problemas que pode gerar à população…;2021-07-08;0;8;;-1
1413270956030705664;julio_daguerre;@congressoemfoco Fora que dá pra aplicar golpe de todos os tipos tendo os dados que a Dataprev e a Serpro tem sob c… https://t.co/qG5oiMuezD;2021-07-08;2;0;;-1
1413270941539446791;cel1234;RT @congressoemfoco: #CampahaSalveseusDados | A privatização da Dataprev e do Serpro, além de todos os problemas que pode gerar à população…;2021-07-08;0;8;;-1
1413270201047605250;julio_daguerre;@congressoemfoco Das poucas estatizações que defendo, a Serpro e a Dataprev são duas. Segurança de TI é questão de Segurança Nacional!;2021-07-08;2;0;;-1
1413270091618209798;RedeRcrc;RT @congressoemfoco: #CampahaSalveseusDados | A privatização da Dataprev e do Serpro, além de todos os problemas que pode gerar à população…;2021-07-08;0;8;Porto Alegre, Brasil;-1
1413269910806007808;ferraz_antonio;RT @congressoemfoco: #CampahaSalveseusDados | A privatização da Dataprev e do Serpro, além de todos os problemas que pode gerar à população…;2021-07-08;0;8;;-1
1413269412900134913;jailsoncp;RT @congressoemfoco: #CampahaSalveseusDados | A privatização da Dataprev e do Serpro, além de todos os problemas que pode gerar à população…;2021-07-08;0;8;Recife, Brasil;-1
1413269186579681281;wilkeraguiar;RT @congressoemfoco: #CampahaSalveseusDados | A privatização da Dataprev e do Serpro, além de todos os problemas que pode gerar à população…;2021-07-08;0;8;Belo Horizonte, Brasil;-1
1413268673779965955;AlessandroGilBR;RT @congressoemfoco: #CampahaSalveseusDados | A privatização da Dataprev e do Serpro, além de todos os problemas que pode gerar à população…;2021-07-08;0;8;São Leopoldo, Brasil;-1
1413268280740130820;Saodionisio;RT @congressoemfoco: #CampahaSalveseusDados | A privatização da Dataprev e do Serpro, além de todos os problemas que pode gerar à população…;2021-07-08;0;8;Teresina, Brasil;-1
1413267766728089600;congressoemfoco;#CampahaSalveseusDados | A privatização da Dataprev e do Serpro, além de todos os problemas que pode gerar à popula… https://t.co/1IxbytHPjW;2021-07-08;29;8;Brasília, DF;-1
1413246712299282436;clariss75920670;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-08;0;16;;-1
1413246665646092295;clariss75920670;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-08;0;14;;-1
1413245734862958596;dededatinga;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-08;0;14;Porto Alegre-Brasil;-1
1413244560587771906;vincent_tapia;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-08;0;14;;-1
1413237205045239809;tamotudolascado;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-08;0;14;Brasília, Brasil;-1
1413236886496231424;fnialternativa;RT @sindppdrs: 📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população com muito c…;2021-07-08;0;14;;-1
1413236530676649984;sindppdrs;📽️O @serpro e a @dataprev, empresas públicas federais de TI, gerenciam e guardam dados do governo e da população co… https://t.co/yILMHL2yfR;2021-07-08;28;14;Porto Alegre (RS);-1
1413230685003845653;sindppdrs;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-08;0;16;Porto Alegre (RS);-1
1413220058093047808;adrianoduia;Segundo mês do grupo 3 mandando folha e já no primeiro dia após SEFIP a recepção dos arquivos pela @SERPRO está uma… https://t.co/9FtUuPjfQE;2021-07-08;0;0;Brasil;-1
1413215204175929345;SeixasRaul1;RT @samujacintho: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro par…;2021-07-08;0;1;;-1
1413203885955690507;samujacintho;Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socor… https://t.co/4sB9tNf1bB;2021-07-08;1;1;Natal, Brasil;-1
1413200421741596672;LebreMaluca;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-08;0;16;;-1
1413194818352828425;SeveMiranda;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-08;0;16;Brasil;-1
1413193261297065987;germonge;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-08;0;16;Fortaleza/Ceará/Brasil;-1
1413192688854347777;ferraz_antonio;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-08;0;16;;-1
1413191627699544072;SeixasRaul1;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-08;0;16;;-1
1413191467904946180;o_Erison;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-08;0;16;Brasil;-1
1413191431569743874;danveras78;RT @SalveSeusDados: Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socorro p…;2021-07-08;0;16;;-1
1413190700183822338;SalveSeusDados;Após contratar empresas privadas que não realizaram o serviço correto, DNIT, INSS e SUFRAMA tiveram que pedir socor… https://t.co/Fx7apLLSRA;2021-07-08;33;16;;-1
1413190629656498182;_pauloluap_;@SirCaveira @AdrianaAmati @joaoamoedonovo Se prevista no programa nacional de desestatizacao não precisa. Ex. Casa… https://t.co/geHueyCwmK;2021-07-08;0;0;;-1
1413119095818629122;SeixasRaul1;"RT @ITFORUM365: Estudos para privatizações de Serpro e Dataprev atrasam e processo emperra -
https://t.co/kHpcekvIef https://t.co/FIFRKjLNdN";2021-07-08;0;1;;-1
1412904737612181507;jornalistavitor;RT @BRpaisdigital: https://t.co/yJb7qNbG7Q ganha novo layout com + funcionalidades: portal de serviços de #governo agora possui histórico d…;2021-07-07;0;1;Brasil;-1
1412879193981997056;BRpaisdigital;https://t.co/yJb7qNbG7Q ganha novo layout com + funcionalidades: portal de serviços de #governo agora possui histór… https://t.co/7q1X3PvsTR;2021-07-07;2;1;;-1
1412879053867175937;ITMidiaOficial;"Estudos para privatizações de Serpro e Dataprev atrasam e processo emperra -
https://t.co/kHpcekvIef https://t.co/FIFRKjLNdN";2021-07-07;3;1;São Paulo, Brasil;-1
1412868144784416773;RockfellerTony;A título de esclarecimento, considerando a repercussão do tema entre os seguidores, os Estados e Municípios não uti… https://t.co/MNlbx1dkLz;2021-07-07;1;0;;-1
